site_id,year,visit_date,species,capture_life_stage,capture_animal_state,swab_id,replicate,bd_load,datetime,adult,eggmass,subadult,tadpole
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11668,1,51984,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10027,1,1872,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10021,1,45168,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10489,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10900,1,1104,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11674,1,215904,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9957,1,15456,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11670,1,96,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10920,1,624,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10041,1,916608,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11669,1,48,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10904,1,96,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10078,1,1163760,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10483,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10913,1,92160,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11681,1,43056,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10905,1,0,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10919,1,576,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,adult,healthy,RKS11665,1,7641264,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11680,1,201456,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10440,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10034,1,82032,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9949,1,0,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11666,1,0,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10735,1,1296,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10439,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9958,1,4896,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10473,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11606,1,683328,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11601,1,54576,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11609,1,535392,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11677,1,432,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10491,1,96,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10025,1,22080,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11611,1,1727136,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10024,1,12336,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10031,1,56352,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10488,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10485,1,480,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10891,1,2304,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10484,1,48,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10476,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10909,1,96,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10037,1,48,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10888,1,336,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10914,1,48,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9948,1,9360,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10903,1,34464,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11602,1,354288,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11675,1,240,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11610,1,125472,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11684,1,296112,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10438,1,48,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10043,1,4800,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10026,1,5088,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10893,1,8016,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10478,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9955,1,0,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10910,1,0,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10023,1,1776,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10039,1,1680,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10908,1,144,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10470,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10036,1,26448,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11604,1,946032,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10487,1,144,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10477,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10479,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9954,1,25632,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10492,1,48,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10042,1,384,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10441,1,48,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10894,1,1584,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11676,1,189840,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10924,1,12240,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11671,1,349872,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10077,1,166656,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9951,1,436464,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10474,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10906,1,96,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11617,1,49488,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10445,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11605,1,67680,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11615,1,31728,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10495,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10103,1,179520,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10444,1,48,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9956,1,73824,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10923,1,96,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10471,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11607,1,700416,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11599,1,2252592,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10475,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10074,1,4272,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10482,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10921,1,9840,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10082,1,1104,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11679,1,155232,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11616,1,286800,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10486,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10915,1,0,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10469,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-27,ramu,tadpole,healthy,RKS10083,1,7056,2010-07-27T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,subadult,healthy,RKS10437,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,tadpole,healthy,RKS11673,1,0,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-09-12,ramu,subadult,healthy,RKS11603,1,2321184,2010-09-12T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10481,1,0,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-07-13,ramu,tadpole,healthy,RKS9950,1,8112,2010-07-13T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,subadult,healthy,RKS10889,1,1392,2010-08-16T00:00:00Z,1,0,57,770
11526,2010,2010-08-02,ramu,tadpole,healthy,RKS10490,1,4320,2010-08-02T00:00:00Z,1,0,57,770
11526,2010,2010-08-16,ramu,tadpole,healthy,RKS10925,1,46368,2010-08-16T00:00:00Z,1,0,57,770
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12029,1,53424,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12107,1,914640,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12037,1,2160,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12507,1,87072,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12034,1,56160,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12469,1,140064,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12025,1,156672,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12101,1,178368,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12493,1,17424,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12472,1,106224,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12035,1,1152,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12508,1,366336,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12504,1,78480,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12488,1,2150496,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12027,1,85056,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12480,1,22176,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12111,1,425616,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12486,1,19152,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12489,1,46848,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12044,1,314352,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12487,1,8928,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12099,1,144432,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12110,1,96,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12045,1,220128,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12476,1,10944,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12100,1,7536,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12471,1,57360,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12102,1,10080,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12491,1,186864,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12470,1,122880,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12030,1,251232,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12513,1,1432848,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12026,1,853104,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12475,1,18576,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12485,1,29280,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,sick,RKS12484,1,0,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12506,1,88944,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12033,1,47472,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12494,1,303552,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12482,1,26736,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12512,1,837360,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12038,1,95616,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12467,1,1256640,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12097,1,164352,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12495,1,152496,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12041,1,147552,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12477,1,355920,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12104,1,232320,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12474,1,174624,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12042,1,159600,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12473,1,19968,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12106,1,0,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12039,1,191904,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12112,1,8736,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12105,1,835152,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12505,1,58800,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12492,1,63312,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12024,1,167088,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12496,1,2537136,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12108,1,748176,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12098,1,315216,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12103,1,157152,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12483,1,77232,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12468,1,38064,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12479,1,187536,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12109,1,27552,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12510,1,8481552,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12113,1,23568,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12028,1,70272,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12031,1,49968,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12478,1,10416,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12036,1,7008,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12509,1,2226576,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12032,1,133200,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12511,1,246240,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12040,1,105984,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,subadult,healthy,RKS12497,1,1630128,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12490,1,11184,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12043,1,28032,2011-07-19T00:00:00Z,0,0,3,520
11526,2011,2011-08-20,ramu,tadpole,healthy,RKS12481,1,168720,2011-08-20T00:00:00Z,0,0,3,520
11526,2011,2011-07-19,ramu,tadpole,healthy,RKS12114,1,236544,2011-07-19T00:00:00Z,0,0,3,520
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13174,1,316128,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS12951,1,189408,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13163,1,10560,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13175,1,99072,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13177,1,157056,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13176,1,110112,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13172,1,16272,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS12948,1,91920,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13170,1,24960,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS12953,1,103872,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13169,1,8400,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS12952,1,186480,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13171,1,158640,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13173,1,204960,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13165,1,33216,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13168,1,64752,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS12950,1,481296,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13167,1,43200,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13164,1,87984,2012-06-12T00:00:00Z,0,0,0,539
11526,2012,2012-06-12,ramu,tadpole,healthy,RKS13166,1,104832,2012-06-12T00:00:00Z,0,0,0,539
11530,2006,2006-08-16,ramu,adult,healthy,RKS4371,1,48,2006-08-16T00:00:00Z,3,0,0,505
11530,2006,2006-08-16,ramu,adult,healthy,RKS4435,1,144,2006-08-16T00:00:00Z,3,0,0,505
11530,2006,2006-08-16,ramu,adult,healthy,RKS4419,1,48,2006-08-16T00:00:00Z,3,0,0,505
11530,2007,2007-07-01,ramu,adult,healthy,RKS5178,1,0,2007-07-01T00:00:00Z,2,0,0,190
11530,2008,2008-08-05,ramu,adult,healthy,RKS6798,1,0,2008-08-05T00:00:00Z,1,0,0,0
11531,2007,2007-07-01,ramu,adult,healthy,RKS5530,1,0,2007-07-01T00:00:00Z,1,0,6,252
11531,2009,2009-09-11,ramu,adult,healthy,RKS9373,1,0,2009-09-11T00:00:00Z,1,0,3,900
11531,2009,2009-09-11,ramu,tadpole,healthy,RKS9371,1,2112,2009-09-11T00:00:00Z,1,0,3,900
11531,2009,2009-09-11,ramu,subadult,healthy,RKS9370,1,3784272,2009-09-11T00:00:00Z,1,0,3,900
11531,2009,2009-09-11,ramu,tadpole,healthy,RKS9372,1,14160,2009-09-11T00:00:00Z,1,0,3,900
11531,2009,2009-09-11,ramu,tadpole,healthy,RKS9369,1,0,2009-09-11T00:00:00Z,1,0,3,900
11531,2009,2009-09-11,ramu,subadult,healthy,RKS9374,1,4355088,2009-09-11T00:00:00Z,1,0,3,900
11532,2006,2006-08-16,ramu,adult,healthy,RKS4413,1,0,2006-08-16T00:00:00Z,2,0,1,10
11532,2006,2006-08-16,ramu,adult,healthy,RKS4431,1,0,2006-08-16T00:00:00Z,2,0,1,10
11532,2007,2007-07-01,ramu,adult,healthy,RKS5184,1,240,2007-07-01T00:00:00Z,3,0,0,105
11532,2007,2007-07-01,ramu,adult,healthy,RKS5183,1,0,2007-07-01T00:00:00Z,3,0,0,105
11532,2008,2008-08-06,ramu,adult,healthy,RKS6825,1,0,2008-08-06T00:00:00Z,2,0,0,6
11532,2008,2008-08-06,ramu,adult,healthy,RKS6850,1,0,2008-08-06T00:00:00Z,2,0,0,6
11535,2006,2006-08-16,ramu,subadult,healthy,RKS4420,1,0,2006-08-16T00:00:00Z,2,0,14,55
11535,2006,2006-08-16,ramu,subadult,healthy,RKS4400,1,0,2006-08-16T00:00:00Z,2,0,14,55
11535,2006,2006-08-16,ramu,subadult,healthy,RKS4446,1,144,2006-08-16T00:00:00Z,2,0,14,55
11535,2006,2006-08-16,ramu,adult,healthy,RKS4414,1,0,2006-08-16T00:00:00Z,2,0,14,55
