CDEC,year,lake_id,SWEmm
PDS,2016,74169,1126
PDS,2016,74170,1126
PDS,2016,74171,1126
PDS,2016,74172,1126
PDS,2016,74177,1126
PDS,2016,74180,1126
PDS,2016,74181,1126
PDS,2016,74182,1126
PDS,2016,74183,1126
PDS,2016,74184,1126
PDS,2016,74185,1126
PDS,2016,74186,1126
PDS,2016,74187,1126
PDS,2016,74188,1126
PDS,2016,74193,1126
PDS,2016,74194,1126
PDS,2016,74195,1126
PDS,2016,74208,1126
PDS,2016,74209,1126
PDS,2016,74210,1126
PDS,2016,74211,1126
PDS,2016,74212,1126
PDS,2016,74213,1126
PDS,2016,74214,1126
PDS,2016,74215,1126
PDS,2016,74216,1126
PDS,2016,74217,1126
PDS,2016,74219,1126
PDS,2016,74220,1126
PDS,2016,74225,1126
PDS,2016,74226,1126
PDS,2016,74227,1126
PDS,2016,74235,1126
PDS,2016,74334,1126
PDS,2016,74975,1126
PDS,2016,71798,1126
PDS,2017,70000,2030
PDS,2017,70003,2030
PDS,2017,70004,2030
PDS,2017,70014,2030
PDS,2017,70015,2030
PDS,2017,70030,2030
PDS,2017,70042,2030
PDS,2017,70044,2030
PDS,2017,70045,2030
PDS,2017,70054,2030
PDS,2017,70078,2030
PDS,2017,70079,2030
PDS,2017,70084,2030
PDS,2017,70086,2030
PDS,2017,70087,2030
PDS,2017,70104,2030
PDS,2017,70105,2030
PDS,2017,70110,2030
PDS,2017,70111,2030
PDS,2017,70116,2030
PDS,2017,70120,2030
PDS,2017,70123,2030
PDS,2017,70128,2030
PDS,2017,70130,2030
PDS,2017,70139,2030
PDS,2017,70141,2030
PDS,2017,70149,2030
PDS,2017,70154,2030
PDS,2017,70157,2030
PDS,2017,70164,2030
PDS,2017,70173,2030
PDS,2017,70184,2030
PDS,2017,70187,2030
PDS,2017,70191,2030
PDS,2017,70196,2030
PDS,2017,70197,2030
PDS,2017,70201,2030
PDS,2017,70207,2030
PDS,2017,70214,2030
PDS,2017,70216,2030
PDS,2017,70222,2030
PDS,2017,70225,2030
PDS,2017,70228,2030
PDS,2017,70240,2030
PDS,2017,70243,2030
PDS,2017,70250,2030
PDS,2017,70253,2030
PDS,2017,70254,2030
PDS,2017,70258,2030
PDS,2017,70261,2030
PDS,2017,70262,2030
PDS,2017,70268,2030
PDS,2017,70272,2030
PDS,2017,70275,2030
PDS,2017,70283,2030
PDS,2017,70285,2030
PDS,2017,70288,2030
PDS,2017,70296,2030
PDS,2017,70301,2030
PDS,2017,70311,2030
PDS,2017,70316,2030
PDS,2017,70324,2030
PDS,2017,70325,2030
PDS,2017,70329,2030
PDS,2017,70336,2030
PDS,2017,70349,2030
PDS,2017,70353,2030
PDS,2017,70358,2030
PDS,2017,70361,2030
PDS,2017,70363,2030
PDS,2017,70364,2030
PDS,2017,70368,2030
PDS,2017,70383,2030
PDS,2017,70395,2030
PDS,2017,70398,2030
PDS,2017,70402,2030
PDS,2017,70404,2030
PDS,2017,70406,2030
PDS,2017,70411,2030
PDS,2017,70434,2030
PDS,2017,70439,2030
PDS,2017,70441,2030
PDS,2017,70457,2030
PDS,2017,70465,2030
PDS,2017,70467,2030
PDS,2017,70487,2030
PDS,2017,70492,2030
PDS,2017,70499,2030
PDS,2017,70506,2030
PDS,2017,70508,2030
PDS,2017,70512,2030
PDS,2017,70514,2030
PDS,2017,70520,2030
PDS,2017,70521,2030
PDS,2017,70524,2030
PDS,2017,70529,2030
PDS,2017,70532,2030
PDS,2017,70534,2030
PDS,2017,70539,2030
PDS,2017,70545,2030
PDS,2017,70547,2030
PDS,2017,70548,2030
PDS,2017,70557,2030
PDS,2017,70558,2030
PDS,2017,70566,2030
PDS,2017,70585,2030
PDS,2017,70586,2030
PDS,2017,70587,2030
PDS,2017,70597,2030
PDS,2017,70598,2030
PDS,2017,70604,2030
PDS,2017,70605,2030
PDS,2017,70607,2030
PDS,2017,70608,2030
PDS,2017,70612,2030
PDS,2017,70614,2030
PDS,2017,70624,2030
PDS,2017,70625,2030
PDS,2017,70626,2030
PDS,2017,70632,2030
PDS,2017,70649,2030
PDS,2017,70652,2030
PDS,2017,70653,2030
PDS,2017,70656,2030
PDS,2017,70661,2030
PDS,2017,70665,2030
PDS,2017,70666,2030
PDS,2017,70679,2030
PDS,2017,70680,2030
PDS,2017,70682,2030
PDS,2017,70732,2030
PDS,2017,70734,2030
PDS,2017,71003,2030
PDS,2017,71006,2030
PDS,2017,71008,2030
PDS,2017,71016,2030
PDS,2017,71022,2030
PDS,2017,71026,2030
PDS,2017,71037,2030
PDS,2017,71039,2030
PDS,2017,71049,2030
PDS,2017,71051,2030
PDS,2017,71058,2030
PDS,2017,71071,2030
PDS,2017,71072,2030
PDS,2017,71079,2030
PDS,2017,71081,2030
PDS,2017,71086,2030
PDS,2017,71094,2030
PDS,2017,71105,2030
PDS,2017,71107,2030
PDS,2017,71108,2030
PDS,2017,71110,2030
PDS,2017,71112,2030
PDS,2017,71117,2030
PDS,2017,71119,2030
PDS,2017,71126,2030
PDS,2017,71128,2030
PDS,2017,71132,2030
PDS,2017,71135,2030
PDS,2017,71137,2030
PDS,2017,71144,2030
PDS,2017,71149,2030
PDS,2017,71156,2030
PDS,2017,71159,2030
PDS,2017,71161,2030
PDS,2017,71163,2030
PDS,2017,71175,2030
PDS,2017,71179,2030
PDS,2017,71180,2030
PDS,2017,71181,2030
PDS,2017,71183,2030
PDS,2017,71186,2030
PDS,2017,71191,2030
PDS,2017,71195,2030
PDS,2017,71196,2030
PDS,2017,71197,2030
PDS,2017,71202,2030
PDS,2017,71204,2030
PDS,2017,71210,2030
PDS,2017,71211,2030
PDS,2017,71212,2030
PDS,2017,71216,2030
PDS,2017,71219,2030
PDS,2017,71222,2030
PDS,2017,71223,2030
PDS,2017,71228,2030
PDS,2017,71229,2030
PDS,2017,71243,2030
PDS,2017,71258,2030
PDS,2017,71259,2030
PDS,2017,71262,2030
PDS,2017,71266,2030
PDS,2017,71272,2030
PDS,2017,71273,2030
PDS,2017,71274,2030
PDS,2017,71276,2030
PDS,2017,71280,2030
PDS,2017,71286,2030
PDS,2017,71287,2030
PDS,2017,71292,2030
PDS,2017,71294,2030
PDS,2017,71297,2030
PDS,2017,71298,2030
PDS,2017,71305,2030
PDS,2017,71309,2030
PDS,2017,71310,2030
PDS,2017,71311,2030
PDS,2017,71312,2030
PDS,2017,71315,2030
PDS,2017,71320,2030
PDS,2017,71323,2030
PDS,2017,71326,2030
PDS,2017,71328,2030
PDS,2017,71333,2030
PDS,2017,71349,2030
PDS,2017,71350,2030
PDS,2017,71352,2030
PDS,2017,71354,2030
PDS,2017,71357,2030
PDS,2017,71363,2030
PDS,2017,71368,2030
PDS,2017,71376,2030
PDS,2017,71380,2030
PDS,2017,71383,2030
PDS,2017,71387,2030
PDS,2017,71388,2030
PDS,2017,71390,2030
PDS,2017,71398,2030
PDS,2017,71400,2030
PDS,2017,71402,2030
PDS,2017,71403,2030
PDS,2017,71406,2030
PDS,2017,71409,2030
PDS,2017,71412,2030
PDS,2017,71417,2030
PDS,2017,71424,2030
PDS,2017,71428,2030
PDS,2017,71430,2030
PDS,2017,71433,2030
PDS,2017,71440,2030
PDS,2017,71448,2030
PDS,2017,71449,2030
PDS,2017,71463,2030
PDS,2017,71465,2030
PDS,2017,71466,2030
PDS,2017,71474,2030
PDS,2017,71475,2030
PDS,2017,71476,2030
PDS,2017,71481,2030
PDS,2017,71482,2030
PDS,2017,71486,2030
PDS,2017,71494,2030
PDS,2017,71497,2030
PDS,2017,71501,2030
PDS,2017,71508,2030
PDS,2017,71518,2030
PDS,2017,71520,2030
PDS,2017,71524,2030
PDS,2017,71525,2030
PDS,2017,71531,2030
PDS,2017,71533,2030
PDS,2017,71858,2030
PDS,2017,71540,2030
PDS,2017,71542,2030
PDS,2017,71543,2030
PDS,2017,71545,2030
PDS,2017,71548,2030
PDS,2017,71553,2030
PDS,2017,71560,2030
PDS,2017,71562,2030
PDS,2017,71564,2030
PDS,2017,71567,2030
PDS,2017,71572,2030
PDS,2017,71573,2030
PDS,2017,71578,2030
PDS,2017,71589,2030
PDS,2017,71591,2030
PDS,2017,71595,2030
PDS,2017,71598,2030
PDS,2017,71606,2030
PDS,2017,71609,2030
PDS,2017,71613,2030
PDS,2017,71614,2030
PDS,2017,71615,2030
PDS,2017,71617,2030
PDS,2017,71623,2030
PDS,2017,71628,2030
PDS,2017,71630,2030
PDS,2017,71645,2030
PDS,2017,71650,2030
PDS,2017,71651,2030
PDS,2017,71654,2030
PDS,2017,71656,2030
PDS,2017,71658,2030
PDS,2017,71660,2030
PDS,2017,71661,2030
PDS,2017,71678,2030
PDS,2017,71680,2030
PDS,2017,71682,2030
PDS,2017,71689,2030
PDS,2017,71691,2030
PDS,2017,71700,2030
PDS,2017,71703,2030
PDS,2017,71713,2030
PDS,2017,71720,2030
PDS,2017,71723,2030
PDS,2017,71726,2030
PDS,2017,71728,2030
PDS,2017,71736,2030
PDS,2017,71738,2030
PDS,2017,71740,2030
PDS,2017,71744,2030
PDS,2017,71747,2030
PDS,2017,71752,2030
PDS,2017,71753,2030
PDS,2017,71757,2030
PDS,2017,71758,2030
PDS,2017,71760,2030
PDS,2017,71768,2030
PDS,2017,71773,2030
PDS,2017,71786,2030
PDS,2017,71787,2030
PDS,2017,71792,2030
PDS,2017,71793,2030
PDS,2017,71799,2030
PDS,2017,71802,2030
PDS,2017,71806,2030
PDS,2017,71813,2030
PDS,2017,71815,2030
PDS,2017,71819,2030
PDS,2017,71820,2030
PDS,2017,71821,2030
PDS,2017,71822,2030
PDS,2017,71825,2030
PDS,2017,71827,2030
PDS,2017,71828,2030
PDS,2017,71830,2030
PDS,2017,71837,2030
PDS,2017,71839,2030
PDS,2017,71844,2030
PDS,2017,71846,2030
PDS,2017,71848,2030
PDS,2017,71850,2030
PDS,2017,71855,2030
PDS,2017,71862,2030
PDS,2017,71868,2030
PDS,2017,71875,2030
PDS,2017,71876,2030
PDS,2017,71877,2030
PDS,2017,71880,2030
PDS,2017,71884,2030
PDS,2017,71888,2030
PDS,2017,71889,2030
PDS,2017,71895,2030
PDS,2017,71903,2030
PDS,2017,71904,2030
PDS,2017,71907,2030
PDS,2017,71908,2030
PDS,2017,71914,2030
PDS,2017,71924,2030
PDS,2017,71930,2030
PDS,2017,71931,2030
PDS,2017,71937,2030
PDS,2017,71948,2030
PDS,2017,71949,2030
PDS,2017,71955,2030
PDS,2017,71958,2030
PDS,2017,71960,2030
PDS,2017,71962,2030
PDS,2017,71965,2030
PDS,2017,71969,2030
PDS,2017,71972,2030
PDS,2017,71973,2030
PDS,2017,71975,2030
PDS,2017,71980,2030
PDS,2017,71982,2030
PDS,2017,71985,2030
PDS,2017,71986,2030
PDS,2017,72003,2030
PDS,2017,72009,2030
PDS,2017,72030,2030
PDS,2017,72032,2030
PDS,2017,72034,2030
PDS,2017,72036,2030
PDS,2017,72046,2030
PDS,2017,72050,2030
PDS,2017,72054,2030
PDS,2017,72067,2030
PDS,2017,72068,2030
PDS,2017,72071,2030
PDS,2017,72076,2030
PDS,2017,72077,2030
PDS,2017,72078,2030
PDS,2017,72081,2030
PDS,2017,72084,2030
PDS,2017,72094,2030
PDS,2017,72101,2030
PDS,2017,72103,2030
PDS,2017,72115,2030
PDS,2017,72119,2030
PDS,2017,72120,2030
PDS,2017,72123,2030
PDS,2017,72129,2030
PDS,2017,72152,2030
PDS,2017,72156,2030
PDS,2017,72157,2030
PDS,2017,72162,2030
PDS,2017,72164,2030
PDS,2017,72172,2030
PDS,2017,72178,2030
PDS,2017,72188,2030
PDS,2017,72192,2030
PDS,2017,72193,2030
PDS,2017,72198,2030
PDS,2017,72200,2030
PDS,2017,72202,2030
PDS,2017,72218,2030
PDS,2017,72219,2030
PDS,2017,72220,2030
PDS,2017,72222,2030
PDS,2017,72225,2030
PDS,2017,72226,2030
PDS,2017,72228,2030
PDS,2017,72229,2030
PDS,2017,72230,2030
PDS,2017,72231,2030
PDS,2017,72232,2030
PDS,2017,72245,2030
PDS,2017,72248,2030
PDS,2017,72252,2030
PDS,2017,72263,2030
PDS,2017,72265,2030
PDS,2017,72270,2030
PDS,2017,72272,2030
PDS,2017,72278,2030
PDS,2017,72282,2030
PDS,2017,72284,2030
PDS,2017,72285,2030
PDS,2017,72286,2030
PDS,2017,72287,2030
PDS,2017,72290,2030
PDS,2017,72291,2030
PDS,2017,72293,2030
PDS,2017,72296,2030
PDS,2017,72307,2030
PDS,2017,72308,2030
PDS,2017,72315,2030
PDS,2017,72317,2030
PDS,2017,72318,2030
PDS,2017,72326,2030
PDS,2017,72327,2030
PDS,2017,72335,2030
PDS,2017,72352,2030
PDS,2017,72356,2030
PDS,2017,72361,2030
PDS,2017,72364,2030
PDS,2017,72365,2030
PDS,2017,72367,2030
PDS,2017,72372,2030
PDS,2017,72375,2030
PDS,2017,72379,2030
PDS,2017,72380,2030
PDS,2017,72381,2030
PDS,2017,72383,2030
PDS,2017,72389,2030
PDS,2017,72394,2030
PDS,2017,72398,2030
PDS,2017,72399,2030
PDS,2017,72402,2030
PDS,2017,72407,2030
PDS,2017,72408,2030
PDS,2017,72409,2030
PDS,2017,72411,2030
PDS,2017,72412,2030
PDS,2017,72416,2030
PDS,2017,72418,2030
PDS,2017,72421,2030
PDS,2017,72429,2030
PDS,2017,72432,2030
PDS,2017,72437,2030
PDS,2017,72438,2030
PDS,2017,72444,2030
PDS,2017,72446,2030
PDS,2017,72466,2030
PDS,2017,72471,2030
PDS,2017,72479,2030
PDS,2017,72490,2030
PDS,2017,72492,2030
PDS,2017,72495,2030
PDS,2017,72496,2030
PDS,2017,72500,2030
PDS,2017,72501,2030
PDS,2017,72503,2030
PDS,2017,72513,2030
PDS,2017,72518,2030
PDS,2017,72526,2030
PDS,2017,72536,2030
PDS,2017,72559,2030
PDS,2017,72562,2030
PDS,2017,72568,2030
PDS,2017,72570,2030
PDS,2017,72571,2030
PDS,2017,72581,2030
PDS,2017,72582,2030
PDS,2017,72586,2030
PDS,2017,72592,2030
PDS,2017,72595,2030
PDS,2017,72601,2030
PDS,2017,72603,2030
PDS,2017,72619,2030
PDS,2017,72623,2030
PDS,2017,72624,2030
PDS,2017,72627,2030
PDS,2017,72629,2030
PDS,2017,72631,2030
PDS,2017,72632,2030
PDS,2017,72634,2030
PDS,2017,72645,2030
PDS,2017,72647,2030
PDS,2017,72650,2030
PDS,2017,72656,2030
PDS,2017,72669,2030
PDS,2017,72671,2030
PDS,2017,72672,2030
PDS,2017,72674,2030
PDS,2017,72675,2030
PDS,2017,72676,2030
PDS,2017,72678,2030
PDS,2017,72679,2030
PDS,2017,72681,2030
PDS,2017,72689,2030
PDS,2017,72700,2030
PDS,2017,72708,2030
PDS,2017,72714,2030
PDS,2017,72719,2030
PDS,2017,72721,2030
PDS,2017,72729,2030
PDS,2017,72730,2030
PDS,2017,72751,2030
PDS,2017,72755,2030
PDS,2017,72756,2030
PDS,2017,72757,2030
PDS,2017,72766,2030
PDS,2017,72768,2030
PDS,2017,72776,2030
PDS,2017,72777,2030
PDS,2017,72778,2030
PDS,2017,72779,2030
PDS,2017,72781,2030
PDS,2017,72792,2030
PDS,2017,72798,2030
PDS,2017,72809,2030
PDS,2017,72819,2030
PDS,2017,72820,2030
PDS,2017,72823,2030
PDS,2017,72828,2030
PDS,2017,72835,2030
PDS,2017,72839,2030
PDS,2017,72840,2030
PDS,2017,72850,2030
PDS,2017,72851,2030
PDS,2017,72852,2030
PDS,2017,72854,2030
PDS,2017,72859,2030
PDS,2017,72864,2030
PDS,2017,72865,2030
PDS,2017,72874,2030
PDS,2017,72875,2030
PDS,2017,72876,2030
PDS,2017,72880,2030
PDS,2017,72889,2030
PDS,2017,72892,2030
PDS,2017,72893,2030
PDS,2017,72902,2030
PDS,2017,72904,2030
PDS,2017,72906,2030
PDS,2017,72907,2030
PDS,2017,72914,2030
PDS,2017,72915,2030
PDS,2017,72920,2030
PDS,2017,72921,2030
PDS,2017,72927,2030
PDS,2017,72931,2030
PDS,2017,72936,2030
PDS,2017,72937,2030
PDS,2017,72945,2030
PDS,2017,72948,2030
PDS,2017,72949,2030
PDS,2017,72953,2030
PDS,2017,72957,2030
PDS,2017,72962,2030
PDS,2017,72977,2030
PDS,2017,72982,2030
PDS,2017,72987,2030
PDS,2017,72990,2030
PDS,2017,72991,2030
PDS,2017,72995,2030
PDS,2017,73000,2030
PDS,2017,73007,2030
PDS,2017,73010,2030
PDS,2017,73016,2030
PDS,2017,73018,2030
PDS,2017,73020,2030
PDS,2017,73023,2030
PDS,2017,73028,2030
PDS,2017,73029,2030
PDS,2017,73030,2030
PDS,2017,73035,2030
PDS,2017,73039,2030
PDS,2017,73042,2030
PDS,2017,73044,2030
PDS,2017,73045,2030
PDS,2017,73046,2030
PDS,2017,73055,2030
PDS,2017,73063,2030
PDS,2017,73064,2030
PDS,2017,73065,2030
PDS,2017,73066,2030
PDS,2017,73067,2030
PDS,2017,74002,2030
PDS,2017,74003,2030
PDS,2017,74004,2030
PDS,2017,74005,2030
PDS,2017,74006,2030
PDS,2017,74007,2030
PDS,2017,74017,2030
PDS,2017,74022,2030
PDS,2017,74040,2030
PDS,2017,74041,2030
PDS,2017,74042,2030
PDS,2017,74043,2030
PDS,2017,74044,2030
PDS,2017,74045,2030
PDS,2017,74047,2030
PDS,2017,74048,2030
PDS,2017,74051,2030
PDS,2017,74052,2030
PDS,2017,74053,2030
PDS,2017,74054,2030
PDS,2017,74056,2030
PDS,2017,74057,2030
PDS,2017,74072,2030
PDS,2017,74073,2030
PDS,2017,74075,2030
PDS,2017,74076,2030
PDS,2017,74082,2030
PDS,2017,74100,2030
PDS,2017,74103,2030
PDS,2017,74104,2030
PDS,2017,74105,2030
PDS,2017,74110,2030
PDS,2017,74111,2030
PDS,2017,74112,2030
PDS,2017,74113,2030
PDS,2017,74127,2030
PDS,2017,74128,2030
PDS,2017,74134,2030
PDS,2017,74135,2030
PDS,2017,74136,2030
PDS,2017,74137,2030
PDS,2017,74138,2030
PDS,2017,74139,2030
PDS,2017,74140,2030
PDS,2017,74141,2030
PDS,2017,74142,2030
PDS,2017,74143,2030
PDS,2017,74144,2030
PDS,2017,74145,2030
PDS,2017,74146,2030
PDS,2017,74151,2030
PDS,2017,74152,2030
PDS,2017,74153,2030
PDS,2017,74154,2030
PDS,2017,74156,2030
PDS,2017,74157,2030
PDS,2017,74166,2030
PDS,2017,74167,2030
PDS,2017,74168,2030
PDS,2017,74169,2030
PDS,2017,74170,2030
PDS,2017,74171,2030
PDS,2017,74172,2030
PDS,2017,74177,2030
PDS,2017,74180,2030
PDS,2017,74181,2030
PDS,2017,74182,2030
PDS,2017,74183,2030
PDS,2017,74184,2030
PDS,2017,74185,2030
PDS,2017,74186,2030
PDS,2017,74187,2030
PDS,2017,74188,2030
PDS,2017,74193,2030
PDS,2017,74194,2030
PDS,2017,74195,2030
PDS,2017,74208,2030
PDS,2017,74209,2030
PDS,2017,74210,2030
PDS,2017,74211,2030
PDS,2017,74212,2030
PDS,2017,74213,2030
PDS,2017,74214,2030
PDS,2017,74215,2030
PDS,2017,74216,2030
PDS,2017,74217,2030
PDS,2017,74219,2030
PDS,2017,74220,2030
PDS,2017,74225,2030
PDS,2017,74226,2030
PDS,2017,74227,2030
PDS,2017,74235,2030
PDS,2017,74334,2030
PDS,2017,74975,2030
PDS,2017,71798,2030
PDS,2018,70000,637
PDS,2018,70003,637
PDS,2018,70004,637
PDS,2018,70014,637
PDS,2018,70015,637
PDS,2018,70030,637
PDS,2018,70042,637
PDS,2018,70044,637
PDS,2018,70045,637
PDS,2018,70054,637
PDS,2018,70078,637
PDS,2018,70079,637
PDS,2018,70084,637
PDS,2018,70086,637
PDS,2018,70087,637
PDS,2018,70104,637
PDS,2018,70105,637
PDS,2018,70110,637
PDS,2018,70111,637
PDS,2018,70116,637
PDS,2018,70120,637
PDS,2018,70123,637
PDS,2018,70128,637
PDS,2018,70130,637
PDS,2018,70139,637
PDS,2018,70141,637
PDS,2018,70149,637
PDS,2018,70154,637
PDS,2018,70157,637
PDS,2018,70164,637
PDS,2018,70173,637
PDS,2018,70184,637
PDS,2018,70187,637
PDS,2018,70191,637
PDS,2018,70196,637
PDS,2018,70197,637
PDS,2018,70201,637
PDS,2018,70207,637
PDS,2018,70214,637
PDS,2018,70216,637
PDS,2018,70222,637
PDS,2018,70225,637
PDS,2018,70228,637
PDS,2018,70240,637
PDS,2018,70243,637
PDS,2018,70250,637
PDS,2018,70253,637
PDS,2018,70254,637
PDS,2018,70258,637
PDS,2018,70261,637
PDS,2018,70262,637
PDS,2018,70268,637
PDS,2018,70272,637
PDS,2018,70275,637
PDS,2018,70283,637
PDS,2018,70285,637
PDS,2018,70288,637
PDS,2018,70296,637
PDS,2018,70301,637
PDS,2018,70311,637
PDS,2018,70316,637
PDS,2018,70324,637
PDS,2018,70325,637
PDS,2018,70329,637
PDS,2018,70336,637
PDS,2018,70349,637
PDS,2018,70353,637
PDS,2018,70358,637
PDS,2018,70361,637
PDS,2018,70363,637
PDS,2018,70364,637
PDS,2018,70368,637
PDS,2018,70383,637
PDS,2018,70395,637
PDS,2018,70398,637
PDS,2018,70402,637
PDS,2018,70404,637
PDS,2018,70406,637
PDS,2018,70411,637
PDS,2018,70434,637
PDS,2018,70439,637
PDS,2018,70441,637
PDS,2018,70457,637
PDS,2018,70465,637
PDS,2018,70467,637
PDS,2018,70487,637
PDS,2018,70492,637
PDS,2018,70499,637
PDS,2018,70506,637
PDS,2018,70508,637
PDS,2018,70512,637
PDS,2018,70514,637
PDS,2018,70520,637
PDS,2018,70521,637
PDS,2018,70524,637
PDS,2018,70529,637
PDS,2018,70532,637
PDS,2018,70534,637
PDS,2018,70539,637
PDS,2018,70545,637
PDS,2018,70547,637
PDS,2018,70548,637
PDS,2018,70557,637
PDS,2018,70558,637
PDS,2018,70566,637
PDS,2018,70585,637
PDS,2018,70586,637
PDS,2018,70587,637
PDS,2018,70597,637
PDS,2018,70598,637
PDS,2018,70604,637
PDS,2018,70605,637
PDS,2018,70607,637
PDS,2018,70608,637
PDS,2018,70612,637
PDS,2018,70614,637
PDS,2018,70624,637
PDS,2018,70625,637
PDS,2018,70626,637
PDS,2018,70632,637
PDS,2018,70649,637
PDS,2018,70652,637
PDS,2018,70653,637
PDS,2018,70656,637
PDS,2018,70661,637
PDS,2018,70665,637
PDS,2018,70666,637
PDS,2018,70679,637
PDS,2018,70680,637
PDS,2018,70682,637
PDS,2018,70732,637
PDS,2018,70734,637
PDS,2018,71003,637
PDS,2018,71006,637
PDS,2018,71008,637
PDS,2018,71016,637
PDS,2018,71022,637
PDS,2018,71026,637
PDS,2018,71037,637
PDS,2018,71039,637
PDS,2018,71049,637
PDS,2018,71051,637
PDS,2018,71058,637
PDS,2018,71071,637
PDS,2018,71072,637
PDS,2018,71079,637
PDS,2018,71081,637
PDS,2018,71086,637
PDS,2018,71094,637
PDS,2018,71105,637
PDS,2018,71107,637
PDS,2018,71108,637
PDS,2018,71110,637
PDS,2018,71112,637
PDS,2018,71117,637
PDS,2018,71119,637
PDS,2018,71126,637
PDS,2018,71128,637
PDS,2018,71132,637
PDS,2018,71135,637
PDS,2018,71137,637
PDS,2018,71144,637
PDS,2018,71149,637
PDS,2018,71156,637
PDS,2018,71159,637
PDS,2018,71161,637
PDS,2018,71163,637
PDS,2018,71175,637
PDS,2018,71179,637
PDS,2018,71180,637
PDS,2018,71181,637
PDS,2018,71183,637
PDS,2018,71186,637
PDS,2018,71191,637
PDS,2018,71195,637
PDS,2018,71196,637
PDS,2018,71197,637
PDS,2018,71202,637
PDS,2018,71204,637
PDS,2018,71210,637
PDS,2018,71211,637
PDS,2018,71212,637
PDS,2018,71216,637
PDS,2018,71219,637
PDS,2018,71222,637
PDS,2018,71223,637
PDS,2018,71228,637
PDS,2018,71229,637
PDS,2018,71243,637
PDS,2018,71258,637
PDS,2018,71259,637
PDS,2018,71262,637
PDS,2018,71266,637
PDS,2018,71272,637
PDS,2018,71273,637
PDS,2018,71274,637
PDS,2018,71276,637
PDS,2018,71280,637
PDS,2018,71286,637
PDS,2018,71287,637
PDS,2018,71292,637
PDS,2018,71294,637
PDS,2018,71297,637
PDS,2018,71298,637
PDS,2018,71305,637
PDS,2018,71309,637
PDS,2018,71310,637
PDS,2018,71311,637
PDS,2018,71312,637
PDS,2018,71315,637
PDS,2018,71320,637
PDS,2018,71323,637
PDS,2018,71326,637
PDS,2018,71328,637
PDS,2018,71333,637
PDS,2018,71349,637
PDS,2018,71350,637
PDS,2018,71352,637
PDS,2018,71354,637
PDS,2018,71357,637
PDS,2018,71363,637
PDS,2018,71368,637
PDS,2018,71376,637
PDS,2018,71380,637
PDS,2018,71383,637
PDS,2018,71387,637
PDS,2018,71388,637
PDS,2018,71390,637
PDS,2018,71398,637
PDS,2018,71400,637
PDS,2018,71402,637
PDS,2018,71403,637
PDS,2018,71406,637
PDS,2018,71409,637
PDS,2018,71412,637
PDS,2018,71417,637
PDS,2018,71424,637
PDS,2018,71428,637
PDS,2018,71430,637
PDS,2018,71433,637
PDS,2018,71440,637
PDS,2018,71448,637
PDS,2018,71449,637
PDS,2018,71463,637
PDS,2018,71465,637
PDS,2018,71466,637
PDS,2018,71474,637
PDS,2018,71475,637
PDS,2018,71476,637
PDS,2018,71481,637
PDS,2018,71482,637
PDS,2018,71486,637
PDS,2018,71494,637
PDS,2018,71497,637
PDS,2018,71501,637
PDS,2018,71508,637
PDS,2018,71518,637
PDS,2018,71520,637
PDS,2018,71524,637
PDS,2018,71525,637
PDS,2018,71531,637
PDS,2018,71533,637
PDS,2018,71858,637
PDS,2018,71540,637
PDS,2018,71542,637
PDS,2018,71543,637
PDS,2018,71545,637
PDS,2018,71548,637
PDS,2018,71553,637
PDS,2018,71560,637
PDS,2018,71562,637
PDS,2018,71564,637
PDS,2018,71567,637
PDS,2018,71572,637
PDS,2018,71573,637
PDS,2018,71578,637
PDS,2018,71589,637
PDS,2018,71591,637
PDS,2018,71595,637
PDS,2018,71598,637
PDS,2018,71606,637
PDS,2018,71609,637
PDS,2018,71613,637
PDS,2018,71614,637
PDS,2018,71615,637
PDS,2018,71617,637
PDS,2018,71623,637
PDS,2018,71628,637
PDS,2018,71630,637
PDS,2018,71645,637
PDS,2018,71650,637
PDS,2018,71651,637
PDS,2018,71654,637
PDS,2018,71656,637
PDS,2018,71658,637
PDS,2018,71660,637
PDS,2018,71661,637
PDS,2018,71678,637
PDS,2018,71680,637
PDS,2018,71682,637
PDS,2018,71689,637
PDS,2018,71691,637
PDS,2018,71700,637
PDS,2018,71703,637
PDS,2018,71713,637
PDS,2018,71720,637
PDS,2018,71723,637
PDS,2018,71726,637
PDS,2018,71728,637
PDS,2018,71736,637
PDS,2018,71738,637
PDS,2018,71740,637
PDS,2018,71744,637
PDS,2018,71747,637
PDS,2018,71752,637
PDS,2018,71753,637
PDS,2018,71757,637
PDS,2018,71758,637
PDS,2018,71760,637
PDS,2018,71768,637
PDS,2018,71773,637
PDS,2018,71786,637
PDS,2018,71787,637
PDS,2018,71792,637
PDS,2018,71793,637
PDS,2018,71799,637
PDS,2018,71802,637
PDS,2018,71806,637
PDS,2018,71813,637
PDS,2018,71815,637
PDS,2018,71819,637
PDS,2018,71820,637
PDS,2018,71821,637
PDS,2018,71822,637
PDS,2018,71825,637
PDS,2018,71827,637
PDS,2018,71828,637
PDS,2018,71830,637
PDS,2018,71837,637
PDS,2018,71839,637
PDS,2018,71844,637
PDS,2018,71846,637
PDS,2018,71848,637
PDS,2018,71850,637
PDS,2018,71855,637
PDS,2018,71862,637
PDS,2018,71868,637
PDS,2018,71875,637
PDS,2018,71876,637
PDS,2018,71877,637
PDS,2018,71880,637
