CDEC,id,name,area,depth,elevation,drainage,topo,county,jurisdiction,wilderness,utme,utmn,min_dist_km,elevation_cdec
GEM,70420,"",22781,5.25,3304,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,296646,4182650,12.4044231021463,3220
GEM,70435,"",24234,1.2,3200,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299538,4182140,9.5863856752162,3220
GEM,70445,"",25790,14.5,3463,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299935,4177520,10.915810072194,3220
GEM,70451,parker pass lake,26253,10.4,3335,tuolumne_dana_fk_parker_pass_ck,koip_peak,tuolumne,yosemite,yosemite,305415,4189820,7.20650866508682,3220
GEM,70459,"",26926,1,3298,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303911,4185390,5.41747285069513,3220
GEM,70471,"",28808,5,3395,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,298310,4178700,11.764497731873,3220
GEM,70475,"",29224,21.1,3432,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298575,4182380,10.5093497150286,3220
GEM,70556,"",48839,15,3505,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304184,4187420,6.17365669054076,3220
GEM,70567,"",51141,7,3206,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297264,4177840,13.0774336349196,3220
GEM,70689,"",33326,7.25,3463,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,296946,4181450,12.2557910307171,3220
GEM,70690,maclure lake,45562,15,3493,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299130,4181110,10.1892267513894,3220
GEM,70691,"",16505,,3444,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298094,4182790,10.9502072609832,3220
GEM,70705,"",5330,7.5,3523,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297391,4179820,12.2169144208962,3220
GEM,70706,"",6406,9,3548,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297677,4179660,11.9964153935813,3220
GEM,70707,"",10202,0,2841,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296058,4176190,14.9153829301574,3220
GEM,70708,"",45268,0.1,2847,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296502,4176100,14.5773266025054,3220
GEM,70709,"",8078,4.2,3615,tuolumne_lyell_fk,mount_lyell,tuolumne,yosemite,yosemite,299617,4180350,9.93766926862933,3220
GEM,70710,"",110499,21,3448,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300257,4177860,10.4598249762595,3220
GEM,70711,"",35610,15.75,3414,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300197,4177010,10.9956180399203,3220
GEM,71001,"",72,0.2,3469,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305400,4186140,4.43213923532902,3220
GEM,71002,"",89,,3310,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303199,4184430,5.87941432240596,3220
GEM,71009,"",127,0.3,3554,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,299905,4180550,9.60083454034444,3220
GEM,71017,"",151,0.25,3139,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299916,4183160,9.10960361099476,3220
GEM,71020,"",157,,3493,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305004,4186660,5.05960786668715,3220
GEM,71029,"",168,,3298,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302234,4184270,6.81747511189845,3220
GEM,71030,"",168,,3414,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303926,4186290,5.7678314264649,3220
GEM,71033,"",171,,3554,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,299874,4180620,9.60848086827908,3220
GEM,71040,"",176,0.1,3554,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,299849,4180530,9.66027868015048,3220
GEM,71061,"",195,0.05,3408,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303709,4186920,6.2720051712468,3220
GEM,71067,"",202,,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305399,4185780,4.23508761358199,3220
GEM,71074,"",207,0.4,3164,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302706,4184800,6.42755746021509,3220
GEM,71083,"",218,0.4,3444,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304583,4186340,5.22349972448052,3220
GEM,71085,"",219,,3493,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305027,4186660,5.04138895947902,3220
GEM,71088,"",221,0.2,3383,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302830,4183830,6.19142338996451,3220
GEM,71095,"",231,,3377,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303552,4185910,5.94123306966759,3220
GEM,71101,"",236,,3322,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303131,4184270,5.92588387790239,3220
GEM,71104,"",238,0.3,3322,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303473,4184380,5.6010901776881,3220
GEM,71125,"",249,0.25,3395,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304534,4185990,5.09026858605589,3220
GEM,71140,"",256,,3463,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,297191,4181340,12.0345753595175,3220
GEM,71141,"",257,,3310,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303151,4184440,5.92835388699064,3220
GEM,71147,"",262,,3335,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303733,4184310,5.33386063412254,3220
GEM,71154,"",265,,3152,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302701,4184860,6.4441355665431,3220
GEM,71214,"",293,,3469,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305436,4186060,4.35674772823836,3220
GEM,71230,"",296,0.25,3554,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,299875,4180580,9.61991685347888,3220
GEM,71234,"",297,0.4,3359,tuolumne_lyell_fk_ireland_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298022,4184230,11.0131773304417,3220
GEM,71238,"",301,,3139,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299939,4183130,9.08805801697933,3220
GEM,71248,"",304,,3383,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304970,4185450,4.45859049577298,3220
GEM,71256,"",308,,3347,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302579,4184200,6.46727097256629,3220
GEM,71267,"",313,,3225,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296944,4177770,13.3958933395334,3220
GEM,71342,"",352,0.3,3152,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302619,4184830,6.51868038214849,3220
GEM,71348,"",354,,3456,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305284,4186190,4.55576344330894,3220
GEM,71360,"",360,0.3,3408,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304414,4186190,5.29204720809396,3220
GEM,71378,"",368,0.1,3210,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297342,4178100,12.8948344007267,3220
GEM,71381,"",369,0.4,3444,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299737,4177110,11.3103706282091,3220
GEM,71393,"",378,,3444,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299829,4177040,11.2754617635118,3220
GEM,71396,"",382,0.3,3395,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304465,4186050,5.17949531071479,3220
GEM,71427,"",394,,3225,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296997,4177760,13.3525108694332,3220
GEM,71429,"",395,1,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305262,4185740,4.33258324401165,3220
GEM,71434,"",398,0.25,3353,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303772,4185850,5.71544148580693,3220
GEM,71451,"",405,,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297030,4177780,13.3140985482548,3220
GEM,71455,"",407,,3225,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296927,4177850,13.3767693128542,3220
GEM,71487,"",423,0.15,3319,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297772,4178620,12.2881146473826,3220
GEM,71488,"",424,0.15,3310,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297881,4178510,12.2336165259333,3220
GEM,71489,"",424,,3383,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305028,4185530,4.44060637454654,3220
GEM,71529,"",449,0.2,3371,tuolumne_lyell_fk_ireland_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298056,4183960,10.9665120418025,3220
GEM,71546,"",458,0.1,3167,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299862,4177170,11.1735485945615,3220
GEM,71566,"",469,,3310,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296616,4178320,13.4681361011343,3220
GEM,71570,"",471,,3347,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299305,4176630,11.9400888012727,3220
GEM,71575,"",475,0.05,3469,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,297246,4181370,11.9749784431319,3220
GEM,71592,"",483,0.15,3371,tuolumne_lyell_fk_ireland_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298122,4184000,10.9020353723795,3220
GEM,71619,"",504,1,3414,merced_lewis_ck_florence_ck,vogelsang_peak,madera,yosemite,yosemite,295917,4180700,13.4109314946646,3220
GEM,71626,"",510,0.5,3450,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,296783,4181510,12.4061920804842,3220
GEM,71649,"",518,,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296568,4177900,13.6812035112497,3220
GEM,71674,"",533,0.05,3481,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304813,4186750,5.26608081281141,3220
GEM,71714,"",558,0.75,3127,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296653,4177330,13.8514640262099,3220
GEM,71717,"",559,,3456,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305192,4186290,4.68855865694092,3220
GEM,71727,"",567,,3472,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300153,4178220,10.3563451917685,3220
GEM,71729,"",568,0.5,3347,tuolumne_lyell_fk,koip_peak,tuolumne,yosemite,yosemite,302237,4183010,6.80294955178403,3220
GEM,71743,"",575,0.2,3210,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297321,4178140,12.8969334683603,3220
GEM,71780,"",601,0.25,3127,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296515,4177410,13.9391795434687,3220
GEM,71790,"",609,0.25,3127,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,300147,4183110,8.88136606568132,3220
GEM,71841,"",646,,3176,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296811,4177080,13.82634068156,3220
GEM,71843,"",649,,3322,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303571,4184310,5.49435937679946,3220
GEM,71853,"",656,,3103,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296382,4177080,14.2064102632284,3220
GEM,71870,"",672,2,3325,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297904,4178650,12.1552715152194,3220
GEM,71885,"",681,0.25,2841,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,295962,4176160,15.013644028009,3220
GEM,71893,"",688,1.2,3536,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297508,4179970,12.059940342325,3220
GEM,71896,"",692,0.75,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296987,4177500,13.4767316332947,3220
GEM,71898,"",693,0.3,3371,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304732,4185600,4.73769733991621,3220
GEM,71919,"",713,2,3432,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298615,4182020,10.5168715221934,3220
GEM,71933,"",723,0.75,3304,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298632,4176820,12.3888830562492,3220
GEM,71935,"",725,,3164,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299813,4177490,11.0340218386013,3220
GEM,71950,"",737,0.2,3414,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297226,4179270,12.5519396662575,3220
GEM,71953,"",740,1.75,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297370,4178170,12.8398608354061,3220
GEM,71966,"",750,0.75,2847,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296347,4176050,14.7360572511116,3220
GEM,71968,"",752,2.5,3322,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298905,4177040,12.040158027404,3220
GEM,71987,"",771,,3286,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,295054,4178070,15.0084264321762,3220
GEM,71989,"",773,0.75,3322,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303490,4184340,5.5786610578259,3220
GEM,71995,"",783,,3377,merced_lewis_ck_florence_ck,vogelsang_peak,madera,yosemite,yosemite,295270,4180720,14.039392506052,3220
GEM,71996,"",784,0.25,3472,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300173,4178250,10.3237243515089,3220
GEM,72001,"",787,,3389,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304706,4185070,4.56142781173791,3220
GEM,72005,"",791,,2755,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,294785,4175860,16.1882262104899,3220
GEM,72007,"",792,0.3,3274,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,301014,4181200,8.34783608187643,3220
GEM,72008,"",792,1,3353,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299303,4177060,11.6968067543122,3220
GEM,72024,"",810,0.75,3304,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298530,4176770,12.5016427536557,3220
GEM,72029,"",813,,3206,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,297964,4176300,13.2325041225989,3220
GEM,72044,"",839,0.05,2841,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296022,4176140,14.9714370138249,3220
GEM,72049,"",845,0.5,2841,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296029,4176210,14.9307025350793,3220
GEM,72056,"",852,0.5,2841,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296145,4176110,14.8798557050737,3220
GEM,72064,"",863,2.5,3432,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298615,4182190,10.4930437907568,3220
GEM,72087,"",885,,3389,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304770,4185140,4.52469143173682,3220
GEM,72093,"",889,1.5,3342,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299230,4176900,11.8469198024269,3220
GEM,72098,"",895,0.75,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305208,4185680,4.35014813529788,3220
GEM,72131,"",924,0.3,3389,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304937,4185380,4.45981620692265,3220
GEM,72161,"",974,1.75,3414,merced_lewis_ck_florence_ck,vogelsang_peak,madera,yosemite,yosemite,295955,4180660,13.3824855621921,3220
GEM,72190,"",1009,,3310,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296645,4178340,13.4336353573447,3220
GEM,72201,"",1028,,3322,merced,mount_lyell,madera,yosemite,yosemite,294711,4179040,15.0068183053699,3220
GEM,72206,"",1035,1,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297089,4177920,13.2004185876264,3220
GEM,72208,"",1042,1,3335,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297984,4178710,12.0578479028672,3220
GEM,72234,"",1069,1.25,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297268,4178070,12.9745620311877,3220
GEM,72238,"",1073,,3475,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297495,4179250,12.3066658068754,3220
GEM,72242,"",1080,0.15,3353,merced_lewis_ck_florence_ck,mount_lyell,madera,yosemite,yosemite,296891,4180470,12.5165775151322,3220
GEM,72256,"",1115,0.25,2810,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,295371,4175820,15.6953789226944,3220
GEM,72264,"",1124,2.25,3341,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299140,4176950,11.8934315828824,3220
GEM,72267,"",1130,,3298,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,300547,4182000,8.6147522899598,3220
GEM,72268,"",1130,0.75,3463,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300133,4178110,10.4306946872243,3220
GEM,72273,"",1139,0.4,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305332,4185520,4.16505041214456,3220
GEM,72277,"",1143,0.3,3298,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,300620,4182140,8.51826472507927,3220
GEM,72306,"",1200,0.4,3408,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,301634,4181200,7.75557477341878,3220
GEM,72323,"",1228,2.5,3185,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299630,4177700,11.0742360253053,3220
GEM,72328,"",1241,0.4,3127,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,300127,4183020,8.90651737995335,3220
GEM,72333,"",1250,1.5,3146,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300132,4178000,10.489612670666,3220
GEM,72347,"",1265,0.4,3536,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297422,4179930,12.1539642321923,3220
GEM,72353,"",1280,,3444,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305480,4185910,4.23627114308209,3220
GEM,72354,"",1281,0.04,3191,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,294800,4177550,15.4404110166895,3220
GEM,72358,"",1285,0.75,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297092,4177740,13.2758556608895,3220
GEM,72362,"",1299,,2743,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,294526,4175810,16.4398994962631,3220
GEM,72363,"",1301,2.25,3444,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,300242,4177500,10.6731739989213,3220
GEM,72376,"",1332,0.1,3456,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,302496,4184890,6.65099874769141,3220
GEM,72390,"",1358,1.75,3301,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298754,4176850,12.2703469258759,3220
GEM,72423,"",1431,0.3,3371,tuolumne_lyell_fk,koip_peak,tuolumne,yosemite,yosemite,301878,4181680,7.38609631588473,3220
GEM,72442,"",1471,1.75,3301,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298852,4176830,12.1995644239294,3220
GEM,72458,"",1534,1,3206,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297520,4178330,12.6367161015767,3220
GEM,72467,"",1560,1,3402,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296982,4179130,12.8292253002769,3220
GEM,72470,"",1561,,3322,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,295050,4178530,14.8495766594541,3220
GEM,72472,"",1569,1.25,3176,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299761,4177210,11.2337153354334,3220
GEM,72476,"",1591,0.75,3383,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,304863,4185500,4.57668743580219,3220
GEM,72502,"",1667,2.25,3164,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299826,4177290,11.1348675391066,3220
GEM,72520,"",1701,2,3127,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,300163,4183210,8.86067844370079,3220
GEM,72521,"",1702,0.25,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296602,4177950,13.6295621740702,3220
GEM,72522,"",1703,0.4,3322,tuolumne_lyell_fk,koip_peak,tuolumne,yosemite,yosemite,302013,4182140,7.14922890039351,3220
GEM,72538,"",1740,,2719,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,294378,4175700,16.6223104660411,3220
GEM,72544,"",1755,0.1,3258,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,298341,4176540,12.7856937717813,3220
GEM,72555,"",1792,1.5,3325,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297846,4178830,12.1367841906485,3220
GEM,72569,"",1832,2.25,3261,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297696,4177890,12.6681609286444,3220
GEM,72580,"",1857,0.5,3219,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297680,4178330,12.4913548232419,3220
GEM,72602,"",1925,1,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297045,4177630,13.3666539796019,3220
GEM,72605,"",1942,1,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297050,4178010,13.1974478478703,3220
GEM,72620,"",1977,0.75,3210,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297564,4178370,12.580097954846,3220
GEM,72628,"",2013,0.5,3414,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299513,4177470,11.2962258249787,3220
GEM,72655,"",2144,1,3200,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297192,4177640,13.2306922180963,3220
GEM,72662,"",2166,,3633,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,297982,4180610,11.4258933959478,3220
GEM,72663,"",2171,0.4,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305049,4186230,4.77230452164073,3220
GEM,72666,"",2196,3.2,3286,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,299664,4180730,9.77587781358685,3220
GEM,72680,"",2265,1.75,3420,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305208,4185610,4.31675670220932,3220
GEM,72694,"",2310,2.5,3347,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299275,4176700,11.9239916610394,3220
GEM,72696,"",2320,2,3432,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299771,4177020,11.3343218373707,3220
GEM,72770,"",2633,1.7,3188,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,301151,4181800,8.06349361734199,3220
GEM,72775,"",2654,2,3304,merced_lewis_ck_florence_ck,mount_lyell,madera,yosemite,yosemite,296089,4180140,13.3758451092953,3220
GEM,72858,"",3204,0.75,3444,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305548,4186000,4.23055227892912,3220
GEM,72861,"",3221,2.1,3432,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298644,4183440,10.3728171674627,3220
GEM,72867,"",3256,0.5,3402,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297034,4179100,12.7909371942041,3220
GEM,72878,"",3292,,3206,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,297548,4178280,12.6321363996533,3220
GEM,72883,"",3313,0,3213,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,296592,4177980,13.6263202552986,3220
GEM,72891,"",3373,2,2847,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,296497,4175960,14.6538941920123,3220
GEM,72901,"",3445,1.25,3319,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,298032,4178850,11.957922846089,3220
GEM,72917,"",3555,0.05,3432,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,295641,4178870,14.1787738187791,3220
GEM,72952,"",3817,0.3,3335,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303879,4184320,5.19071337739741,3220
GEM,72955,"",3839,,3106,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,294198,4177230,16.1195937521184,3220
GEM,72965,"",3903,1,3432,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,305193,4185930,4.48907827714091,3220
GEM,72973,"",3985,0.5,3176,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299205,4182970,9.82975477683476,3220
GEM,72974,"",3992,0.5,3298,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303906,4185710,5.53735094035417,3220
GEM,72981,"",4085,3.1,3469,tuolumne_lyell_fk_kuna_ck,koip_peak,tuolumne,yosemite,yosemite,303371,4187240,6.72911598139573,3220
GEM,73004,"",4361,1,3103,tuolumne_lyell_fk,vogelsang_peak,tuolumne,yosemite,yosemite,301273,4182350,7.83984819514473,3220
GEM,73015,"",4485,5,3487,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,297438,4181300,11.7996517299371,3220
GEM,73073,"",463,0.1,3459,merced_lewis_ck,vogelsang_peak,madera,yosemite,yosemite,297170,4181280,12.0664868168428,3220
GEM,73075,"",1687,1,3493,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,299006,4180930,10.3541199615807,3220
GEM,73076,"",2390,10,3517,tuolumne_lyell_fk_maclure_ck,vogelsang_peak,tuolumne,yosemite,yosemite,298826,4180770,10.5695849065627,3220
GEM,73089,"",4271,0.3,3414,merced_lyell_fk_hutchings_ck,mount_lyell,madera,yosemite,yosemite,298318,4179170,11.57016669861,3220
GEM,73090,"",1212,0.5,3554,tuolumne_lyell_fk,mount_lyell,tuolumne,yosemite,yosemite,299893,4180460,9.64094432136799,3220
GEM,73091,"",4225,1.75,3505,merced_lyell_fk,mount_lyell,madera,yosemite,yosemite,299912,4178280,10.5330090947009,3220
